"","A1_v_a","A1_v_b","A2","A3","A4_v_l","A4_v_u","A4_v_y","A5_v_g","A5_v_gg","A5_v_p","A6_v_aa","A6_v_c","A6_v_cc","A6_v_d","A6_v_e","A6_v_ff","A6_v_i","A6_v_j","A6_v_k","A6_v_m","A6_v_q","A6_v_r","A6_v_w","A6_v_x","A7_v_bb","A7_v_dd","A7_v_ff","A7_v_h","A7_v_j","A7_v_n","A7_v_o","A7_v_v","A7_v_z","A8","A9_v_f","A9_v_t","A10_v_f","A10_v_t","A11","A12_v_f","A12_v_t","A13_v_g","A13_v_p","A13_v_s","A14","A15","A16"
"164",0,1,32,1.75,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04,0,1,1,0,0,0,1,1,0,0,393,0,"+"
"165",1,0,60.58,16.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,1,0,0,0,1,1,0,0,21,10561,"+"
"166",1,0,40.83,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.75,0,1,1,0,0,1,0,1,0,0,29,837,"+"
"168",1,0,32.33,0.54,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,0,1,1,0,0,1,0,1,0,0,440,11177,"+"
"170",0,1,37.5,1.125,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,1,0,1,0,0,0,1,1,0,0,431,0,"+"
"171",1,0,25.08,2.54,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0,1,1,0,0,0,1,1,0,0,370,0,"+"
"173",0,1,56,12.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,1,0,0,0,1,1,0,0,24,2028,"+"
"174",1,0,49.83,13.585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,0,1,1,0,0,0,1,1,0,0,0,0,"+"
"176",0,1,27,1.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.375,0,1,1,0,0,0,1,1,0,0,260,1065,"+"
"177",0,1,25,12.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,0,0,1,20,0,"+"
"178",1,0,26.08,8.665,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.415,0,1,1,0,0,1,0,1,0,0,160,150,"+"
"179",1,0,18.42,9.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.21,0,1,0,1,4,1,0,1,0,0,60,540,"+"
"180",0,1,20.17,8.17,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.96,0,1,0,1,14,1,0,1,0,0,60,158,"+"
"181",0,1,47.67,0.29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,1,20,1,0,1,0,0,0,15000,"+"
"182",1,0,21.25,2.335,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,1,0,1,4,1,0,0,0,1,80,0,"+"
"183",1,0,20.67,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.165,0,1,0,1,3,1,0,1,0,0,100,6,"+"
"184",1,0,57.08,19.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,0,1,0,1,7,1,0,1,0,0,0,3000,"+"
"186",0,1,48.75,8.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.5,0,1,0,1,9,1,0,1,0,0,181,1655,"+"
"187",0,1,40,6.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,0,1,0,1,1,1,0,1,0,0,0,500,"+"
"188",0,1,40.58,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,7,1,0,1,0,0,0,3065,"+"
"189",1,0,28.67,1.04,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,0,1,5,0,1,1,0,0,300,1430,"+"
"190",1,0,33.08,4.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.625,0,1,0,1,2,1,0,1,0,0,0,0,"+"
"191",0,1,21.33,10.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,1,0,0,0,0,"+"
"192",0,1,42,0.205,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.125,0,1,1,0,0,1,0,1,0,0,400,0,"+"
"193",0,1,41.75,0.96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.5,0,1,1,0,0,1,0,1,0,0,510,600,"+"
"194",0,1,22.67,1.585,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.085,0,1,0,1,6,1,0,1,0,0,80,0,"+"
"195",0,1,34.5,4.04,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,0,1,0,1,7,0,1,1,0,0,195,0,"+"
"196",0,1,28.25,5.04,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,0,1,0,1,8,0,1,1,0,0,144,7,"+"
"197",0,1,33.17,3.165,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.165,0,1,0,1,3,0,1,1,0,0,380,0,"+"
"198",0,1,48.17,7.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15.5,0,1,0,1,12,1,0,1,0,0,0,790,"+"
"199",0,1,27.58,2.04,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3,0,1,1,0,0,370,560,"+"
"200",0,1,22.58,10.04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.04,0,1,0,1,9,1,0,1,0,0,60,396,"+"
"203",0,1,24.83,2.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.25,0,1,0,1,6,1,0,1,0,0,184.014771048744,600,"+"
"204",1,0,20.75,10.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.71,0,1,0,1,2,0,1,1,0,0,49,0,"+"
"205",0,1,36.33,2.125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.085,0,1,0,1,1,1,0,1,0,0,50,1187,"+"
"206",1,0,35.42,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1,8,1,0,1,0,0,0,6590,"+"
"207",1,0,71.58,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,184.014771048744,0,"+"
"208",0,1,28.67,9.335,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.665,0,1,0,1,6,1,0,1,0,0,381,168,"+"
"209",0,1,35.17,2.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,0,1,0,1,7,1,0,1,0,0,150,1270,"+"
"210",0,1,39.5,4.25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,0,1,0,1,16,1,0,1,0,0,117,1210,"+"
"211",0,1,39.33,5.875,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,1,14,0,1,1,0,0,399,0,"+"
"212",0,1,24.33,6.625,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,0,1,1,0,0,0,1,0,0,1,100,0,"+"
"213",0,1,60.08,14.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,1,0,1,15,0,1,1,0,0,0,1000,"+"
"214",0,1,23.08,11.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,0,1,0,1,9,1,0,1,0,0,56,742,"+"
"216",0,1,48.17,3.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,0,1,1,0,0,1,0,0,0,1,230,0,"+"
"217",0,1,41.17,4.04,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,1,8,1,0,1,0,0,320,0,"+"
"218",0,1,55.92,11.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,5,1,0,1,0,0,0,8851,"+"
"219",0,1,53.92,9.625,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.665,0,1,0,1,5,1,0,1,0,0,0,0,"+"
"220",1,0,18.92,9.25,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,4,0,1,1,0,0,80,500,"+"
"221",1,0,50.08,12.54,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.29,0,1,0,1,3,0,1,1,0,0,156,0,"+"
"222",0,1,65.42,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,0,1,7,0,1,1,0,0,22,0,"+"
"223",1,0,17.58,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.375,0,1,1,0,0,0,1,1,0,0,0,0,"+"
"224",1,0,18.83,9.54,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.085,0,1,1,0,0,1,0,1,0,0,100,0,"+"
"225",1,0,37.75,5.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.125,0,1,1,0,0,0,1,1,0,0,228,0,"+"
"226",0,1,23.25,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,1,1,0,0,0,1,1,0,0,160,0,"+"
"227",0,1,18.08,5.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,1,0,0,1,0,1,0,0,80,0,"+"
"228",1,0,22.5,8.46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.46,1,0,1,0,0,1,0,1,0,0,164,0,"+"
"229",0,1,19.67,0.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,2,0,1,1,0,0,80,0,"+"
"230",0,1,22.08,11,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665,0,1,1,0,0,1,0,1,0,0,100,0,"+"
"231",0,1,25.17,3.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,0,1,0,1,7,1,0,1,0,0,0,7059,"+"
"232",1,0,47.42,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.875,0,1,0,1,2,0,1,1,0,0,519,1704,"+"
"234",0,1,27.67,13.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.75,0,1,1,0,0,0,1,1,0,0,487,500,"+"
"235",1,0,58.42,21,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1,13,1,0,1,0,0,0,6700,"+"
"236",1,0,20.67,1.835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.085,0,1,0,1,5,1,0,1,0,0,220,2503,"+"
"237",0,1,26.17,0.25,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,"+"
"238",0,1,21.33,7.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.415,0,1,0,1,1,1,0,1,0,0,80,9800,"+"
"239",0,1,42.83,4.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.58,0,1,1,0,0,1,0,0,0,1,0,0,"+"
"240",0,1,38.17,10.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.5,0,1,0,1,6,1,0,1,0,0,520,196,"+"
"241",0,1,20.5,10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,1,0,0,1,0,0,0,1,40,0,"+"
"242",0,1,48.25,25.085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,0,1,0,1,3,1,0,1,0,0,120,14,"+"
"243",0,1,28.33,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0,1,1,0,0,0,1,1,0,0,70,0,"+"
"244",1,0,18.75,7.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.71,0,1,0,1,5,1,0,1,0,0,184.014771048744,26726,"+"
"245",0,1,18.5,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,0,1,2,1,0,1,0,0,120,300,"+"
"246",0,1,33.17,3.04,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.04,0,1,0,1,1,0,1,1,0,0,180,18027,"+"
"247",0,1,45,8.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1,1,0,1,1,0,0,88,2000,"+"
"248",1,0,19.67,0.21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.29,0,1,0,1,11,1,0,1,0,0,80,99,"+"
"249",0,1,24.5,12.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.75,0,1,0,1,2,1,0,1,0,0,73,444,"+"
"251",0,1,40.25,21.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,0,1,11,1,0,1,0,0,0,1200,"+"
"252",0,1,41.42,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,1,6,0,1,1,0,0,470,0,"+"
"253",1,0,17.83,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,11,1,0,1,0,0,0,3000,"+"
"254",0,1,23.17,11.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.46,0,1,0,1,1,1,0,1,0,0,100,0,"+"
"255",0,1,31.5681710914454,0.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,1,0,1,0,0,1,0,1,0,0,380,2010,"-"
"256",0,1,18.17,10.25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.085,1,0,1,0,0,1,0,1,0,0,320,13,"-"
"257",0,1,20,11.045,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,1,0,0,136,0,"-"
"258",0,1,20,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,1,0,0,1,0,1,0,0,144,0,"-"
"259",1,0,20.75,9.54,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,1,0,1,0,0,1,0,1,0,0,200,1000,"-"
"260",1,0,24.5,1.75,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.165,1,0,1,0,0,1,0,1,0,0,132,0,"-"
"262",1,0,52.17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,"-"
"263",1,0,48.17,1.335,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.335,1,0,1,0,0,1,0,1,0,0,0,120,"-"
"265",0,1,50.75,0.585,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,145,0,"-"
"268",1,0,32,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.25,1,0,1,0,0,1,0,1,0,0,272,0,"-"
"269",0,1,59.67,1.54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.125,0,1,1,0,0,0,1,1,0,0,260,0,"+"
"270",0,1,18,0.165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.21,1,0,1,0,0,1,0,1,0,0,200,40,"+"
"272",0,1,32.33,2.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.25,1,0,1,0,0,0,1,1,0,0,280,0,"-"
"273",0,1,18.08,6.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,1,0,1,0,0,1,0,1,0,0,140,0,"-"
"276",0,1,18.58,5.71,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.54,1,0,1,0,0,1,0,1,0,0,120,0,"-"
"277",1,0,19.17,5.415,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.29,1,0,1,0,0,1,0,1,0,0,80,484,"-"
"278",1,0,18.17,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.165,1,0,1,0,0,1,0,1,0,0,340,0,"-"
"279",0,1,24.58,13.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,184.014771048744,0,"-"
"280",0,1,16.25,0.835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.085,0,1,1,0,0,1,0,0,0,1,200,0,"-"
"282",0,1,23.92,0.585,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.125,1,0,1,0,0,1,0,1,0,0,240,1,"-"
"283",0,1,17.67,4.46,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,1,0,1,0,0,1,0,0,0,1,80,0,"-"
"284",1,0,16.5,1.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.25,1,0,0,1,1,1,0,1,0,0,108,98,"-"
"285",0,1,23.25,12.625,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.125,1,0,0,1,2,1,0,1,0,0,0,5552,"-"
"287",1,0,31.5681710914454,1.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,200,105,"-"
"288",0,1,29.5,0.58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.29,1,0,0,1,1,1,0,1,0,0,340,2803,"-"
"289",0,1,18.83,0.415,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.165,1,0,0,1,1,1,0,1,0,0,200,1,"-"
"290",1,0,21.75,1.75,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,160,0,"-"
"291",0,1,23,0.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,1,0,0,0,1,0,0,1,320,0,"-"
"292",1,0,18.25,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,120,1,"-"
"293",0,1,25.42,0.54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.165,1,0,0,1,1,1,0,1,0,0,272,444,"-"
"294",0,1,35.75,2.415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.125,1,0,0,1,2,1,0,1,0,0,220,1,"-"
"295",1,0,16.08,0.335,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,160,126,"-"
"296",1,0,31.92,3.125,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.04,1,0,0,1,2,0,1,1,0,0,200,4,"-"
"297",0,1,69.17,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,1,1,0,1,0,0,70,6,"-"
"299",0,1,16.33,2.75,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665,1,0,0,1,1,1,0,1,0,0,80,21,"-"
"301",1,0,57.58,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5,1,0,0,1,1,1,0,1,0,0,0,10,"-"
"302",0,1,18.25,0.165,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,1,0,1,0,0,0,1,0,0,1,280,0,"-"
"303",0,1,23.42,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,1,0,0,0,1,0,0,1,280,0,"-"
"304",1,0,15.92,2.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.085,1,0,1,0,0,1,0,1,0,0,120,0,"-"
"305",1,0,24.75,13.665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,0,1,0,0,1,0,1,0,0,280,1,"-"
"306",0,1,48.75,26.335,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,"-"
"308",0,1,18.58,10.29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.415,1,0,1,0,0,1,0,1,0,0,80,0,"-"
"309",0,1,27.75,1.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,1,0,1,0,0,0,1,0,0,1,140,0,"-"
"310",1,0,31.75,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,160,20,"-"
"311",1,0,24.83,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,360,6,"-"
"312",0,1,19,1.75,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.335,1,0,1,0,0,0,1,1,0,0,112,6,"-"
"313",1,0,16.33,0.21,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.125,1,0,1,0,0,1,0,1,0,0,200,1,"-"
"314",1,0,18.58,10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.415,1,0,1,0,0,1,0,1,0,0,80,42,"-"
"315",0,1,16.25,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,1,0,1,0,0,1,0,1,0,0,60,0,"-"
"316",0,1,23,0.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,1,0,0,0,1,0,0,1,320,0,"-"
