"","A1_v_a","A1_v_b","A2","A3","A4_v_l","A4_v_u","A4_v_y","A5_v_g","A5_v_gg","A5_v_p","A6_v_aa","A6_v_c","A6_v_cc","A6_v_d","A6_v_e","A6_v_ff","A6_v_i","A6_v_j","A6_v_k","A6_v_m","A6_v_q","A6_v_r","A6_v_w","A6_v_x","A7_v_bb","A7_v_dd","A7_v_ff","A7_v_h","A7_v_j","A7_v_n","A7_v_o","A7_v_v","A7_v_z","A8","A9_v_f","A9_v_t","A10_v_f","A10_v_t","A11","A12_v_f","A12_v_t","A13_v_g","A13_v_p","A13_v_s","A14","A15","A16"
"122",0,1,-0.497598528745263,1.55504650527622,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.302824369217533,0,1,0,1,13.2841448887553,0,1,1,0,0,-0.255663085395531,-0.14575250542931,"+"
"123",1,0,-0.575214223398409,1.55504650527622,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.216167013078201,0,1,0,1,1.97411441071286,0,1,1,0,0,-0.371834579329872,-0.0864446522402649,"+"
"124",1,0,1.06315185286691,0.382927450778619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.5393914949169,0,1,0,1,0.123382150669554,0,1,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"126",0,1,0.282776662060826,0.0484667437111785,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.57674380359765,0,1,0,1,0.740292904017322,0,1,1,0,0,-1.06886354293592,-0.00333688385561554,"+"
"127",0,1,1.35842895209084,-0.453726510143837,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0826514563677744,0,1,0,1,1.97411441071286,0,1,1,0,0,1.31265208271807,0.286484664090852,"+"
"128",0,1,-0.743943994383509,1.25373055296321,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0826514563677744,0,1,0,1,0.945929821799912,0,1,1,0,0,-0.488006073264213,-0.0399964306488443,"+"
"130",1,0,-0.26559509364075,-0.252849208601831,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.414881295259774,0,1,1,0,-0.493528602678215,1,0,0,0,1,0.557537372144856,-0.195271683820164,"+"
"131",0,1,3.05247585278125,0.148905394482182,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.22024538555051,0,1,0,1,-0.287891684895625,0,1,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"134",0,1,0.394981959765917,0.0484667437111785,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0826514563677744,0,1,0,1,0.740292904017322,1,0,1,0,0,-1.06886354293592,-0.124831612233175,"+"
"135",0,1,0.092955669702588,0.148905394482182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9791068647057,0,1,0,1,1.97411441071286,0,1,1,0,0,1.30103493332464,-0.00333688385561554,"+"
"137",0,1,0.704601089523576,-0.847446021166168,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.514985482524176,0,1,0,1,0.123382150669554,1,0,1,0,0,0.0928513964074919,-0.00333688385561554,"+"
"138",0,1,0.169727715500808,-0.403507184758335,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.605583777898231,0,1,0,1,0.740292904017322,1,0,1,0,0,0.11608569519436,-0.195271683820164,"+"
"139",1,0,-1.07465434551431,0.952414600650206,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.178814704397454,0,1,0,1,0.740292904017322,0,1,1,0,0,-0.836520555067237,-0.0801108038414348,"+"
"140",1,0,-0.392142421879575,1.75592380681823,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.829697629982712,0,1,0,1,-0.0822547671130358,1,0,1,0,0,-1.06886354293592,0.764402316002577,"+"
"144",0,1,-0.779377246290381,1.25373055296321,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.0667577783552132,0,1,0,1,-0.287891684895625,1,0,1,0,0,-0.604177567198555,-0.141913809430019,"+"
"145",0,1,-0.364302009667034,-0.621459056931412,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.85509719988562,0,1,0,1,1.35720365736509,1,0,1,0,0,1.24875776105419,-0.0365416042494824,"+"
"146",0,1,0.106454051381396,-0.453726510143837,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.157356073729268,0,1,0,1,0.740292904017322,1,0,1,0,0,-0.13949159146119,0.20241722170638,"+"
"148",1,0,0.739190692575522,0.558695089627874,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.72615303832064,0,1,0,1,2.38538824627804,1,0,1,0,0,-1.06886354293592,0.246178356098297,"+"
"149",1,0,-0.0901161318162459,0.349782696024188,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.530879160536737,0,1,0,1,0.945929821799912,0,1,1,0,0,-1.06886354293592,0.393008478071177,"+"
"150",1,0,1.7937517612324,2.05723975913124,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9791068647057,0,1,0,1,2.38538824627804,1,0,1,0,0,-1.06886354293592,0.226984876101842,"+"
"153",0,1,0.486096036097871,0.349782696024188,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.605583777898231,0,1,0,1,1.97411441071286,0,1,1,0,0,-0.528666096141233,-0.195271683820164,"+"
"154",0,1,-0.716103582170968,-0.453726510143837,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.34017667789828,0,1,0,1,1.76847749293027,0,1,1,0,0,-0.720349061132896,0.22391391930241,"+"
"158",1,0,3.13009154743439,2.05723975913124,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.664394717247163,0,1,0,1,2.38538824627804,1,0,1,0,0,-1.06886354293592,0.452700200860151,"+"
"159",0,1,-0.301028345547621,-0.55416516091484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.580184207995323,0,1,0,1,-0.0822547671130358,0,1,1,0,0,-0.0175115228301321,-0.195271683820164,"+"
"160",0,1,0.211910158247083,-0.939849579875491,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.652441978469324,0,1,0,1,-0.287891684895625,0,1,1,0,0,0.557537372144856,0.188597916108933,"+"
"163",0,1,-0.547373811185868,-0.612419578362021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.166861965619615,0,1,0,1,-0.287891684895625,0,1,1,0,0,1.22552346226732,-0.191432987820873,"+"
"164",0,1,0.0364311964225793,-0.604384486300341,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.652441978469324,0,1,1,0,-0.493528602678215,0,1,1,0,0,1.21390631287388,-0.195271683820164,"+"
"165",1,0,2.44757962379966,2.35855571144425,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.62260844665856,0,1,1,0,-0.493528602678215,0,1,1,0,0,-0.946883474304861,1.83175173860543,"+"
"166",1,0,0.781373135321797,1.05285325142121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.141462395716707,0,1,1,0,-0.493528602678215,1,0,1,0,0,-0.900414876731124,-0.0346222562498369,"+"
"167",0,1,-1.03247190276803,0.952414600650206,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.365576247801188,0,1,1,0,-0.493528602678215,0,1,1,0,0,-0.720349061132896,-0.118497763834344,"+"
"168",1,0,0.0642716086351207,-0.847446021166168,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.652441978469324,0,1,1,0,-0.493528602678215,1,0,1,0,0,1.48690932361958,1.94998357538359,"+"
"169",0,1,0.430415211672789,-0.303068533987332,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.02497150776661,0,1,1,0,-0.493528602678215,0,1,1,0,0,-0.476388923870779,-0.0726253466428175,"+"
"170",0,1,0.500438066631605,-0.729932799764095,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.216167013078201,1,0,1,0,-0.493528602678215,0,1,1,0,0,1.43463215134913,-0.195271683820164,"+"
"171",1,0,-0.547373811185868,-0.445691418082156,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.58969009988567,0,1,1,0,-0.493528602678215,0,1,1,0,0,1.08030909484939,-0.195271683820164,"+"
"172",0,1,0.823555578068072,-0.955919763998852,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.81788232444246,0,1,1,0,-0.493528602678215,1,0,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"173",0,1,2.06118844824378,1.55504650527622,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.72615303832064,0,1,1,0,-0.493528602678215,0,1,1,0,0,-0.929457750214709,0.19397209050794,"+"
"174",1,0,1.54065710475475,1.7729983774493,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.87556227304362,0,1,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"175",0,1,-0.750693185222913,1.15329190219221,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.265472060536787,0,1,1,0,-0.493528602678215,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"+"
"176",0,1,-0.385393231040171,-0.654603811685843,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.552337791204923,0,1,1,0,-0.493528602678215,0,1,1,0,0,0.441365878210515,0.00913887814208009,"+"
"177",0,1,-0.554123002025272,1.55504650527622,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.232060691090762,0,1,1,0,-0.493528602678215,0,1,0,0,1,-0.952692049001578,-0.195271683820164,"+"
"178",1,0,-0.463008925693318,0.78468205386263,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.241566582981109,0,1,1,0,-0.493528602678215,1,0,1,0,0,-0.13949159146119,-0.166481463825482,"+"
"179",1,0,-1.10924394856625,0.902195275264704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.302824369217533,0,1,0,1,0.329019068452143,1,0,1,0,0,-0.720349061132896,-0.0916268918393077,"+"
"180",0,1,-0.961605398954288,0.685247789599338,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0787105171330522,0,1,0,1,2.38538824627804,1,0,1,0,0,-0.720349061132896,-0.164945985425765,"+"
"182",1,0,-0.870491322622334,-0.486871264898268,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.514985482524176,0,1,0,1,0.329019068452143,1,0,0,0,1,-0.604177567198555,-0.195271683820164,"+"
"183",1,0,-0.919422956208013,-0.353287859372834,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.615089669788577,0,1,0,1,0.123382150669554,1,0,1,0,0,-0.488006073264213,-0.194120075020376,"+"
"184",1,0,2.15230252457574,2.96118761607027,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9791068647057,0,1,0,1,0.945929821799912,1,0,1,0,0,-1.06886354293592,0.380532716073481,"+"
"185",1,0,-0.771784406596051,0.182050149236613,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.108051026270682,0,1,0,1,0.945929821799912,1,0,1,0,0,-0.319557407059419,0.42985995966437,"+"
"186",0,1,1.44954302842279,0.7515372991082,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.07083615082753,0,1,0,1,1.35720365736509,1,0,1,0,0,-0.0175115228301321,0.122380410121164,"+"
"187",0,1,0.71135028036298,0.349782696024188,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.381469925813749,0,1,0,1,-0.287891684895625,1,0,1,0,0,-1.06886354293592,-0.0993042838378897,"+"
"188",0,1,0.760281913948659,0.0484667437111785,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.829697629982712,0,1,0,1,0.945929821799912,1,0,1,0,0,-1.06886354293592,0.393008478071177,"+"
"190",1,0,0.127545272754533,-0.0268622443670738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.178814704397454,0,1,0,1,-0.0822547671130358,1,0,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"191",0,1,-0.863742131782931,1.15329190219221,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.232060691090762,0,1,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"192",0,1,0.880080051348081,-0.91473991718274,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.867049938663459,0,1,1,0,-0.493528602678215,1,0,1,0,0,1.2545663357509,-0.195271683820164,"+"
"194",0,1,-0.750693185222913,-0.637529241054772,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25746026099367,0,1,0,1,0.740292904017322,1,0,1,0,0,-0.604177567198555,-0.195271683820164,"+"
"195",0,1,0.247343410153955,-0.144375465769147,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.87556227304362,0,1,0,1,0.945929821799912,0,1,1,0,0,0.0638085229239066,-0.195271683820164,"+"
"196",0,1,-0.279937124174484,0.0565018357728587,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.216167013078201,0,1,0,1,1.1515667395825,0,1,1,0,0,-0.232428786608663,-0.193928140220412,"+"
"197",0,1,0.135138112448863,-0.320143104618403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.281365738549348,0,1,0,1,0.123382150669554,0,1,1,0,0,1.13839484181656,-0.195271683820164,"+"
"199",0,1,-0.336461597454492,-0.546130068853159,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0667577783552132,0,1,0,1,0.123382150669554,0,1,1,0,0,1.08030909484939,-0.0877881958400168,"+"
"201",1,0,-0.631738696678418,-0.855481113227849,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.290871630439694,0,1,0,1,-0.287891684895625,1,0,1,0,0,-1.06886354293592,-0.0651398894442001,"+"
"202",1,0,0.823555578068072,-0.755042462456846,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00794683900628061,0,1,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,-0.137691243830799,"+"
"203",0,1,-0.568465032559005,-0.403507184758335,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00794683900628061,0,1,0,1,0.740292904017322,1,0,1,0,0,-2.64143395575823e-15,-0.0801108038414348,"+"
"205",0,1,0.401731150605321,-0.529055498222089,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.638995147344255,0,1,0,1,-0.287891684895625,1,0,1,0,0,-0.778434808100066,0.032554923737755,"+"
"207",1,0,3.37559336421771,-0.955919763998852,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.664394717247163,1,0,1,0,-0.493528602678215,1,0,0,1,0,-2.64143395575823e-15,-0.195271683820164,"+"
"209",0,1,0.303867883433963,-0.453726510143837,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.680288395259725,0,1,0,1,0.945929821799912,1,0,1,0,0,-0.197577338428361,0.0484855121348125,"+"
"210",0,1,0.669167837616705,-0.102191232445326,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.27792533415167,0,1,0,1,2.79666208184322,1,0,1,0,0,-0.389260303420024,0.0369694241369396,"+"
"214",0,1,-0.716103582170968,1.35416920373422,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.381469925813749,0,1,0,1,1.35720365736509,1,0,1,0,0,-0.743583359919764,-0.052856062246469,"+"
"215",0,1,-0.413233643252713,-0.411542276820015,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.904402247344206,0,1,0,1,-0.287891684895625,1,0,1,0,0,0.156745718071379,-0.195271683820164,"+"
"216",0,1,1.40061139483711,-0.252849208601831,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.381469925813749,0,1,1,0,-0.493528602678215,1,0,0,0,1,0.267108637309003,-0.195271683820164,"+"
"217",0,1,0.810057196389264,-0.144375465769147,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.42733456887466,0,1,0,1,1.1515667395825,1,0,1,0,0,0.789880360013538,-0.195271683820164,"+"
"218",0,1,2.05443925740438,1.35416920373422,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.829697629982712,0,1,0,1,0.534655986234733,1,0,1,0,0,-1.06886354293592,1.50354323066605,"+"
"219",0,1,1.88570948641928,0.977524263342956,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.92486732050221,0,1,0,1,0.534655986234733,1,0,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"220",1,0,-1.06706150581998,0.902195275264704,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.365576247801188,0,1,0,1,0.329019068452143,0,1,1,0,0,-0.604177567198555,-0.0993042838378897,"+"
"221",1,0,1.56174832612789,1.5630815973379,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0198995777841196,0,1,0,1,0.123382150669554,0,1,1,0,0,-0.162725890248058,-0.195271683820164,"+"
"223",1,0,-1.18011045237999,0.851975949879203,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.253519321758948,0,1,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"224",1,0,-1.07465434551431,0.960449692711886,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.638995147344255,0,1,1,0,-0.493528602678215,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"+"
"225",1,0,0.521529288004743,0.148905394482182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.627042408566416,0,1,1,0,-0.493528602678215,0,1,1,0,0,0.255491487915569,-0.195271683820164,"+"
"228",1,0,-0.765035215756647,0.743502207046519,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0706987175899354,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.116257292674322,-0.195271683820164,"+"
"230",0,1,-0.800468467663518,1.25373055296321,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.46568043506559,0,1,1,0,-0.493528602678215,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"+"
"231",0,1,-0.539780971491538,-0.252849208601831,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.477633173843429,0,1,0,1,0.945929821799912,1,0,1,0,0,-1.06886354293592,1.15959606912958,"+"
"233",0,1,0.162978524661405,-0.604384486300341,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.680288395259725,0,1,0,1,0.329019068452143,0,1,1,0,0,0.400705855333496,-0.0307835602505459,"+"
"237",0,1,-0.455416085998988,-0.90570043861335,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.664394717247163,0,1,1,0,-0.493528602678215,0,1,1,0,0,-1.06886354293592,-0.195271683820164,"+"
"238",0,1,-0.863742131782931,0.550659997566194,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.241566582981109,0,1,0,1,-0.287891684895625,1,0,1,0,0,-0.604177567198555,1.68568935583241,"+"
"239",0,1,0.950102906306897,-0.0268622443670738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.704193872815403,0,1,1,0,-0.493528602678215,1,0,0,0,1,-1.06886354293592,-0.195271683820164,"+"
"240",0,1,0.556962539911614,1.07796291411396,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0826514563677744,0,1,0,1,0.740292904017322,1,0,1,0,0,1.95159529935695,-0.157652463027112,"+"
"241",0,1,-0.933764986741747,1.05285325142121,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0826514563677744,0,1,1,0,-0.493528602678215,1,0,0,0,1,-0.836520555067237,-0.195271683820164,"+"
"242",0,1,1.40736058567652,4.08308734518237,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.141462395716707,0,1,0,1,0.123382150669554,1,0,1,0,0,-0.371834579329872,-0.19258459662066,"+"
"244",1,0,-1.08140353635371,0.550659997566194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.145403334951429,0,1,0,1,0.534655986234733,1,0,1,0,0,-2.64143395575823e-15,4.93437778003235,"+"
"246",0,1,0.135138112448863,-0.345252767311153,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0548050395773741,0,1,0,1,-0.287891684895625,0,1,1,0,0,-0.0233200975268492,3.26473695514075,"+"
"247",0,1,1.13317470782573,0.7515372991082,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.51906385499649,0,1,0,1,-0.287891684895625,0,1,1,0,0,-0.557708969624818,0.188597916108933,"+"
"248",1,0,-1.00378784170056,-0.91373553067503,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.57773736110783,0,1,0,1,1.76847749293027,1,0,1,0,0,-0.604177567198555,-0.176270138623673,"+"
"250",0,1,-0.821559689036656,1.25373055296321,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.57773736110783,0,1,0,1,0.740292904017322,1,0,1,0,0,-0.366026004633155,-0.195271683820164,"+"
"251",0,1,0.732441501736118,3.36294221915428,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.31197467167234,0,1,0,1,1.76847749293027,1,0,1,0,0,-1.06886354293592,0.0350500761372941,"+"
"253",1,0,-1.15901923100686,1.25373055296321,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.365576247801188,0,1,0,1,1.76847749293027,1,0,1,0,0,-1.06886354293592,0.380532716073481,"+"
"254",0,1,-0.708510742476638,1.27884021565597,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.526938221302015,0,1,0,1,-0.287891684895625,1,0,1,0,0,-0.488006073264213,-0.195271683820164,"+"
"255",0,1,-2.39779426159857e-15,-0.830371450535098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.58969009988567,1,0,1,0,-0.493528602678215,1,0,1,0,0,1.13839484181656,0.190517264108578,"-"
"256",0,1,-1.13033516993939,1.10307257680671,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.34017667789828,1,0,1,0,-0.493528602678215,1,0,1,0,0,0.789880360013538,-0.192776531420625,"-"
"257",0,1,-0.975947429488022,1.2627700315326,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0667577783552132,1,0,1,0,-0.493528602678215,0,1,1,0,0,-0.2788973841824,-0.195271683820164,"-"
"258",0,1,-0.975947429488022,-0.955919763998852,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.514985482524176,1,0,1,0,-0.493528602678215,1,0,1,0,0,-0.232428786608663,-0.195271683820164,"-"
